Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
14-037064,2014-08,08/08/2014 08:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6054,SHULTE AVE,76, , ,6054,SHULTE,890257.2,1046553
14-035903,2014-08,08/08/2014 08:55,Y, , ,1, , 66701,4,LARCENY-BICYCLES UNDER $500,1400,MONTGOMERY ST,63, , , , ,906697.6,1025899
14-036074,2014-08,08/08/2014 09:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5504,HEBERT ST,50, , ,5504,HEBERT,887218.5,1036586
14-035912,2014-08,08/08/2014 09:15,Y, , ,1, ,263310,2,OBSTRUCT GOVRN OP-ESCAPE/FROM CONFNMNT,1325,S GRAND BLVD,29,SLU HOPITAL ROOM #513, ,1325,GRAND,894902.8,1015747
14-035920,2014-08,08/08/2014 09:45,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,725,UNION BLVD,49, , , , ,884579.3,1026885
14-035917,2014-08,08/08/2014 10:00,Y, , ,1, ,266510,2,PUBLIC ORDER-TRESPASSING,6555,WINONA AVE,9, , ,6555,WINONA,876295.1,1005067
14-036391,2014-08,08/08/2014 10:00,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,3400,GOODFELLOW BLVD,50, ,CONDEMENED PROPERTY,3400,GOODFELLOW,885479.2,1037831
14-035936,2014-08,08/08/2014 10:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1113,SALISBURY ST,65,MOBIL GAS STATION, , , ,906468.6,1029947
14-035934,2014-08,08/08/2014 10:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4918,MURDOCH AVE,7, , ,4918,MURDOCH,883865.3,1002260
14-036706,2014-08,08/08/2014 10:30,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2236,MONTGOMERY ST,60, , ,2237,MONTGOMERY,903863.8,1025920
14-035923,2014-08,08/08/2014 10:44,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1500,CASTLE LN,33,PEABODY COMPLEX, , , ,904092.8,1014542
14-035995,2014-08,08/08/2014 11:00,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3512,HARRIS AVE,56, , ,2851,ABNER,896911,1031190
14-035924,2014-08,08/08/2014 11:07,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2903,RUSSELL AVE,26, , ,2903,RUSSELL,897701.5,1011907
14-035925,2014-08,08/08/2014 11:15,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,ARSENAL ST / ROGER PL,15, , , , ,890990.9,1008803
14-035939,2014-08,08/08/2014 11:15,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,1401,LUCAS AVE,36,CENTRAL PARKING,PARKING LOT, , ,906137.9,1019528
14-035948,2014-08,08/08/2014 11:30,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,BELT AVE / NATURAL BRIDGE AVE,50, , , , ,887602.6,1037126
14-035927,2014-08,08/08/2014 11:32,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,4315,MORGANFORD RD,5, , ,4315,MORGANFORD,887441.6,1003498
14-039327,2014-08,08/08/2014 11:53,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4520,VIRGINIA AVE,16, , ,4520,VIRGINIA,893786.8,998128.8
14-035932,2014-08,08/08/2014 12:00,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,1720,MARKET ST,36, ,@MAIN POST OFFICE,1720,MARKET,904195.4,1017639
14-036386,2014-08,08/08/2014 12:00,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,8645,ORIOLE ST,74, ,CONDEMNED BUILDING,8645,ORIOLE,894498.4,1049142
14-036665,2014-08,08/08/2014 12:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4741,NEBRASKA AVE,17, , ,4741,NEBRASKA,895202.2,996420
14-038626,2014-08,08/08/2014 12:00,Y, , ,1, ,185000,5,DRUGS-OBTAIN BY FRAUD/FORGERY,1,CHILDRENS PL,38, , ,1,CHILDRENS,887975.4,1020896
14-035952,2014-08,08/08/2014 12:20,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5054,TENNESSEE AVE,1, , ,2920,MERAMEC,891570.8,996829.8
14-035940,2014-08,08/08/2014 12:40,Y, , ,1, ,229999,6,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,4016,W FLORISSANT AVE,68, , ,4016,FLORISSANT,900372.1,1034147
14-035945,2014-08,08/08/2014 13:18,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,LAMBDIN AVE / W NATURAL BRIDGE,56, , , , ,896554.6,1032223
14-036019,2014-08,08/08/2014 13:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",100,N LEONOR K SULLIVAN BLVD,35, , , , ,911148.3,1018927
14-035951,2014-08,08/08/2014 13:35,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,N 9TH ST / MCKINLEY BRG,64, , , , ,906715.9,1030292
14-035959,2014-08,08/08/2014 14:05,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,FOREST PARK AVE / S SARAH ST,38, , , , ,892450.9,1020539
14-035976,2014-08,08/08/2014 14:11,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,E GRAND AVE / I 70 WESTBOUND,66, , , , ,904661.3,1034060
14-035979,2014-08,08/08/2014 14:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,3960,EVANS AVE,58, , ,3960,EVANS,895769.4,1025769
14-036420,2014-08,08/08/2014 14:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",400,N 4TH ST,35,GENTRY S LANDING,PARKING GARAGE - GENTRY S LANDING,400,4TH,909726.3,1018037
14-036621,2014-08,08/08/2014 14:30,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3005,GASCONADE ST,16, , ,3005,GASCONADE,895603.8,1000878
14-035966,2014-08,08/08/2014 14:34,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",4054,NEBRASKA AVE,16, , ,4054,NEBRASKA,896097.6,1000779
14-036321,2014-08,08/08/2014 15:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6514,WALSH ST,8, , ,6514,WALSH,875940.1,1001609
14-036291,2014-08,08/08/2014 15:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4953,NEOSHO ST,7, , ,4953,NEOSHO,883327.4,1001845
14-035969,2014-08,08/08/2014 15:10,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5218,ASHLAND AVE,52, , ,5208,ASHLAND,889118.9,1035087
14-035964,2014-08,08/08/2014 15:22,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,3157,SUBLETTE AVE,13, ,@SOUTH PATROL DIVISION,3157,SUBLETTE,882564.6,1008801
14-035968,2014-08,08/08/2014 15:53,Y, , ,1, ,182130,3,DRUGS-POSSESSION/HEROIN,3826,NEBRASKA AVE,16, , ,3826,NEBRASKA,896347.3,1002359
14-038825,2014-08,08/08/2014 16:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",200,S LEONOR K SULLIVAN BLVD,35,GATEWAY ARCH, ,200,LEONOR K SULLIVAN,910912.6,1017713
14-036084,2014-08,08/08/2014 16:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5907,ETZEL AVE,48, , ,5907,ETZEL,880377.4,1030958
14-035989,2014-08,08/08/2014 16:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,500,S TUCKER BLVD,35, ,APPROXIMATE LOCATION,500,TUCKER,905956.6,1015872
14-036024,2014-08,08/08/2014 16:15,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
14-036025,2014-08,08/08/2014 16:28,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
14-036094,2014-08,08/08/2014 16:30,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3635,OREGON AVE,19, , ,3635,OREGON,896683.8,1003590
14-035974,2014-08,08/08/2014 16:30,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,5055,ARSENAL ST,13,SCHNUCKS,GROCERY STORE,5055,ARSENAL,884765.6,1009623
14-035980,2014-08,08/08/2014 16:40,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3000,CALIFORNIA AVE,30, , ,3000,CALIFORNIA,897886.4,1007817
14-035981,2014-08,08/08/2014 16:50,Y, , ,1, , 42011,6,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,4212,HOLLY AVE,68, , ,4212,HOLLY,897403.8,1034534
14-035977,2014-08,08/08/2014 16:59,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 15TH ST / DELMAR BLVD,36, , , , ,905998.6,1019848
14-036083,2014-08,08/08/2014 17:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",500,N LEONARD AVE,77, , ,3230,WASHINGTON,898301.3,1020829
14-035982,2014-08,08/08/2014 17:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,3645,MONTANA ST,16, , ,3645,MONTANA,892713.8,1001484
14-036145,2014-08,08/08/2014 17:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,200,N TAYLOR AVE,38, , ,14,MARYLAND,889348,1022906
14-036449,2014-08,08/08/2014 17:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1520,MARKET ST,36,CITY COURT BUILDING,CITY OWNED BUILDING,1520,MARKET,904957.9,1017645
14-035982,2014-08,08/08/2014 17:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,3645,MONTANA ST,16, , ,3645,MONTANA,892713.8,1001484
14-035975,2014-08,08/08/2014 17:05,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,9,KINGSBURY PL,47, , ,9,KINGSBURY,884339.6,1025905
14-035987,2014-08,08/08/2014 17:05,Y, , ,1, , 31211,2,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,1000,S TAYLOR AVE,39, , , , ,888522.6,1018409
14-036091,2014-08,08/08/2014 17:15,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 6TH ST / PINE ST,35, , , , ,908649,1017426
14-036001,2014-08,08/08/2014 17:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,5225,JAMIESON AVE,8, , ,5225,JAMIESON,875252.9,1001701
14-035997,2014-08,08/08/2014 17:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4025,MINNESOTA AVE,16,DUNN MARQUETTE REC CENTER, ,4025,MINNESOTA,895492.8,1001405
14-036260,2014-08,08/08/2014 18:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",4111,N NEWSTEAD AVE,69, , ,4111,NEWSTEAD,896237.8,1034244
14-036245,2014-08,08/08/2014 18:00,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4127,S COMPTON AVE,16, , ,4127,COMPTON,894553.2,1000651
14-036021,2014-08,08/08/2014 18:45,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",5654,DELMAR BLVD,47, , ,5654,DELMAR,881875.3,1026819
14-036010,2014-08,08/08/2014 18:45,Y, , ,1, ,151110,1,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3606,MONTANA ST,16, , , , ,893193.1,1001425
14-036017,2014-08,08/08/2014 18:55,Y, , ,1, , 44012,6,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",4341,WARNE AVE,68, ,ON STREET IN FRONT OF LIQOUR STORE,4348,WARNE,900374.8,1033936
14-035991,2014-08,08/08/2014 19:00,Y, , ,1, ,178200,5,SEX OFFNS-EXPOSURE/EXPOSING PERSON,500,N TAYLOR AVE,38, , , , ,0,0
14-035999,2014-08,08/08/2014 19:00,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,739,WALTON AVE,53, , ,739,WALTON,889377.6,1026450
14-036067,2014-08,08/08/2014 19:10,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5720,NATURAL BRIDGE AVE,50,NORTH WESTERN INN,MOTEL, , ,885698.6,1038408
14-035993,2014-08,08/08/2014 19:12,Y, , ,1, ,211000,3,DUI-DRVING WHILE INTOXICATED,1908,CHEROKEE ST,18, , , , ,900445,1004616
14-036014,2014-08,08/08/2014 19:15,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,700,CONVENTION PZ,35, , ,700,CONVENTION,908773.3,1019107
14-036002,2014-08,08/08/2014 19:20,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,6124,N BROADWAY,79,LOVE S TRUCK STOP, , , ,900558.8,1038456
14-036013,2014-08,08/08/2014 19:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4121,SHENANDOAH AVE,27, , ,4121,SHENANDOAH,891001.1,1011385
14-035998,2014-08,08/08/2014 19:35,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,ARLINGTON AVE / PAGE BLVD,48, , , , ,884665.8,1030060
14-036003,2014-08,08/08/2014 19:38,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,CHIPPEWA ST / GRAVOIS AVE,16, , , , ,890165.4,1003642
14-035996,2014-08,08/08/2014 19:38,Y, , ,1, ,250000,4,LOITERING-BEGGING,215,N 6TH ST,35, , , , ,908649,1017426
14-036000,2014-08,08/08/2014 19:40,Y, , ,1, , 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,4601,CARTER AVE,69, , ,4587,CARTER,895555.6,1036656
14-036016,2014-08,08/08/2014 19:50,Y, , ,1, ,151130,1,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5440,GOETHE AVE,6, , ,5440,GOETHE,881089.3,1000036
14-036126,2014-08,08/08/2014 20:00,Y, , ,1, , 73413,1,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,0,CORONADO AVE / DOVER PL,3, , ,3954,DOVER,887972.3,996751.9
14-036006,2014-08,08/08/2014 20:15,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,CHIPPEWA ST / LANSDOWNE AVE,8, , , , ,875921.9,1004060
14-036009,2014-08,08/08/2014 20:34,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,4744,MINNESOTA AVE,17, , ,4750,MINNESOTA,894701,996426.9
14-036628,2014-08,08/08/2014 21:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1600,WASHINGTON AVE,36, , ,1600,WASHINGTON,904979.4,1019393
14-036926,2014-08,08/08/2014 21:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",5226,LOUISIANA AVE,1,1ST FLOOR, ,5226,LOUISIANA,891686.4,996347.8
14-036018,2014-08,08/08/2014 21:09,Y, , ,1, , 91303,1,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,5600,S GRAND BLVD,1,JACK IN THE BOX,@JACK IN THE BOX - GRAND, , ,890451,995831.9
14-036035,2014-08,08/08/2014 21:30,Y, , ,1, , 42014,3,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,3009,CALIFORNIA AVE,30, , ,3143,NEBRASKA,897694.8,1007807
14-036036,2014-08,08/08/2014 21:50,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,999,N 2ND ST,35, ,@LUMIERE CASINO,999,2ND,910439.8,1019433
14-036116,2014-08,08/08/2014 22:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3645,PAGE BLVD,77,SAVE A LOT, ,3645,PAGE,897714.3,1024471
14-036155,2014-08,08/08/2014 22:00,Y, , ,1, , 51321,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/OCCUPIED,3220,BARRETT ST,67, , ,3220,BARRETT,901780.8,1029938
14-036046,2014-08,08/08/2014 22:00,Y, , ,1, , 44015,4,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,2921,JAMES COOL PAPA BELL AVE,59, , ,2921,JAMES COOL PAPA BELL,900589,1023158
14-036051,2014-08,08/08/2014 22:00,Y, , ,1, , 52212,6,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,7719,HALL ST,74, , ,7719,HALL,898310.9,1046180
14-036875,2014-08,08/08/2014 22:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",3150,SUBLETTE AVE,13, ,@YMCA-SOUTHCITY,110,JEFFERSON,882868.8,1008791
14-036020,2014-08,08/08/2014 22:10,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N 10TH ST / CASS AVE,62, , , , ,908571,1022181
14-036022,2014-08,08/08/2014 22:10,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2601,N FLORISSANT AVE,60, , ,1809,WARREN,906120.3,1025343
14-036026,2014-08,08/08/2014 22:35,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,200,CARR ST,35, , , , ,910547.7,1019893
14-036031,2014-08,08/08/2014 22:40,Y, , ,1, , 31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3680,MCREE AVE,29, , ,3800,BLAINE,893901.8,1013995
14-036042,2014-08,08/08/2014 22:45,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,0,CHEROKEE ST / PENNSYLVANIA AVE,19, , , , ,896477.2,1005448
14-036028,2014-08,08/08/2014 22:50,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5015,EMERSON AVE,72, , ,5000,EMERSON,891551.8,1041116
14-036029,2014-08,08/08/2014 22:55,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1428,N 13TH ST,62,DOMINO S PIZZA, ,1428,13TH,907595.8,1022022
14-036029,2014-08,08/08/2014 22:55,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1428,N 13TH ST,62,DOMINO S PIZZA, ,1428,13TH,907595.8,1022022
14-036029,2014-08,08/08/2014 22:55,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1428,N 13TH ST,62,DOMINO S PIZZA, ,1428,13TH,907595.8,1022022
14-036081,2014-08,08/08/2014 23:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,5602,W FLORISSANT AVE,72, , ,5610,FLORISSANT,893067.9,1044110
14-036113,2014-08,08/08/2014 23:00,Y, , ,1, , 69603,2,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",3400,S KINGSHIGHWAY BLVD,15,# 95 BI STATE BUS,BI-STATE BUS,3400,KINGSHIGHWAY,885834.1,1006342
14-036037,2014-08,08/08/2014 23:15,Y, , ,1, , 42016,4,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,1251,N 15TH ST,61, , ,1251,15TH,906376.5,1021524
14-036052,2014-08,08/08/2014 23:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,900,N 2ND ST,35, ,@ PARKING LOT,999,2ND,910439.8,1019012
14-036100,2014-08,08/08/2014 23:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5000,LINDENWOOD AVE,14, , ,5000,LINDENWOOD,884064.4,1004555
14-036100,2014-08,08/08/2014 23:30, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5000,LINDENWOOD AVE,14, , ,5000,LINDENWOOD,884064.4,1004555
14-036034,2014-08,08/08/2014 23:42,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,1551,S GRAND BLVD,29, ,BP GAS STATIONS,1465,GRAND,894681.4,1014458
14-036048,2014-08,08/08/2014 23:45,Y, , ,1, , 73313,3,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3824,MICHIGAN AVE,16, , ,3824,MICHIGAN,895376.1,1002545
14-036038,2014-08,08/08/2014 23:45,Y, , ,1, , 43011,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,2817,CHEROKEE ST,19,SIDEWALK, , , ,897192.8,1005304
14-036038,2014-08,08/08/2014 23:45,Y, , ,1, , 43011,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,2817,CHEROKEE ST,19,SIDEWALK, , , ,897192.8,1005304
14-036033,2014-08,08/08/2014 23:52,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3751,S JEFFERSON AVE,19,MOTO-MART, , , ,898162.7,1002525
14-036057,2014-08,08/08/2014 23:54,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1801,OLIVE ST,36, , , , ,904235.3,1019003
14-000934,2014-08,08/09/2013 07:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4145,NEBRASKA,16, , ,4145,NEBRASKA,0,0
14-036101,2014-08,08/09/2014 00:01,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6750,MARMADUKE AVE,10,SINGLE FAMILY DWELLING, ,6750,MARMADUKE,875908.3,1011297
14-036041,2014-08,08/09/2014 00:08,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,E HEBERT ST / PARNELL ST,60, , , , ,903062,1028016
14-036059,2014-08,08/09/2014 00:15,Y, , ,1, , 21000,6,RAPE -- FORCIBLE,4700,ASHLAND AVE,55, , ,4700,ASHLAND,0,0
14-036040,2014-08,08/09/2014 00:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,7600,HALL ST,79, ,HALL STREET/THATCHER,7600,HALL,899461.2,1045874
14-036111,2014-08,08/09/2014 00:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6247,WILSON AVE,10, , ,6247,WILSON,879641.1,1013936
14-036086,2014-08,08/09/2014 00:45,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4928,W FLORISSANT AVE,71, , ,4928,FLORISSANT,895719.8,1040153
14-036045,2014-08,08/09/2014 00:45,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5365,ARSENAL ST,13, , ,2105,HAMPTON,883600.4,1009663
14-036053,2014-08,08/09/2014 01:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1234,WASHINGTON AVE,36,LUCAS PARK GRILLE, ,811,SPRUCE,906445.8,1019008
14-036047,2014-08,08/09/2014 01:20,Y, , ,1, , 52212,6,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,8000,HALL ST,79,BRAHLER S,#1050512,8000,HALL,898772.4,1047846
14-036077,2014-08,08/09/2014 01:40,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",4501,PARKVIEW PL,38, ,NORTH OF PARIC OFFICE BUILDING LOCAT,4501,PARKVIEW,888828.2,1020884
14-036049,2014-08,08/09/2014 01:47,Y, , ,1, , 43012,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,800,AUBERT AVE,53, , ,930,KINGSHIGHWAY,888509.8,1027176
14-036099,2014-08,08/09/2014 02:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,2907,ST LOUIS AVE,59, , ,2907,ST LOUIS,900819.1,1027053
14-036176,2014-08,08/09/2014 02:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",3721,WESTMINSTER PL,77, , ,3721,WESTMINSTER,895487.7,1021686
14-036054,2014-08,08/09/2014 02:30,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3711,GUSTINE AVE,15, , ,8406,PENNSYLVANIA,891086.1,1003723
14-036064,2014-08,08/09/2014 03:00,Y, , ,1, , 31411,4,ROBBERY-HIGHWAY  /STRNGARM/INJURY/SUCCESS,0,S BROADWAY / GRATIOT ST,35, ,UPSTAIRS,2509,12TH,908074.1,1014297
14-036061,2014-08,08/09/2014 03:00,Y, , ,1, , 81000,3,ARSON-1ST DEGREE/SUCCESS,3924,IOWA AVE,16, , ,3924,IOWA,897231.1,1001591
14-036056,2014-08,08/09/2014 03:04,Y, , ,1, ,211000,5,DUI-DRVING WHILE INTOXICATED,0,N KINGSHIGHWAY BLVD / PERSHING,38, , , , ,887543.1,1024485
14-036060,2014-08,08/09/2014 04:00,Y, , ,1, , 43016,5,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4742,HIGHLAND AVE,55, , ,4742,HIGHLAND,891116.2,1031147
14-036060,2014-08,08/09/2014 04:00,Y, , ,1, , 43026,5,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,4742,HIGHLAND AVE,55, , ,4742,HIGHLAND,891116.2,1031147
14-036066,2014-08,08/09/2014 04:15,Y, , ,1, , 44012,5,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",752,BAYARD AVE,53, , ,752,BAYARD,889208.5,1026609
14-036063,2014-08,08/09/2014 04:43,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3536,MORGANFORD RD,15, ,APT I,3536,MORGANFORD,888095.9,1005074
14-036065,2014-08,08/09/2014 05:03,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S JEFFERSON AVE / PARK AVE,32, , , , ,900236.9,1014178
14-036069,2014-08,08/09/2014 05:20,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5920,RIDGE AVE,78, , ,5920,RIDGE,881574.9,1033330
14-036133,2014-08,08/09/2014 05:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4480,CLAYTON AVE,38,WASH U SCHOOL OF MEDICINE,PARKING LOT, , ,888817.4,1019338
