MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2010-06,06/28/2010 13:00,Y, , ,1, 51330,2,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,4959,MARDEL AVE,14,4959 APT. A, ,4959,MARDEL,884602.8,1004959
2010-06,06/28/2010 13:10,Y, , ,1,182130,6,DRUGS-POSSESSION/HEROIN,3700,UNION BLVD,70, ,PHILLIPS 66,3700,UNION,889231.6,1036274
2010-06,06/28/2010 13:15,Y, , ,1, 63701,1,LARCENY-SHOPLIFT UNDER $500,4930,CHRISTY BLVD,5,BURLINGTON COAT FACTORY, ,4930,CHRISTY,884082.3,1001677
2010-06,06/28/2010 13:30,Y, , ,1, 51312,8,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4800,LEDUC ST,55, ,2ND FLOOR,4800,LEDUC,890300.8,1030478
2010-06,06/28/2010 13:31,Y, , ,1,182400,1,DRUGS-POSSESSION/MARIJUANA,4706,S COMPTON AVE,17, , ,4706,COMPTON,894133.6,996905.8
2010-06,06/28/2010 13:43,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,I 55 SOUTHBOUND / HO,1, , , , ,890159.5,992968
2010-06,06/28/2010 13:55,Y, , ,1, 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4517,S KINGSHIGHWAY BLVD,7, , ,3460,HAMPTON,884086.8,1002748
2010-06,06/28/2010 14:00,Y, , ,1, 51330,6,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,4540,UNION BLVD,71, ,AT HIGHWAY 70,4540,UNION,891638.8,1039764
2010-06,06/28/2010 14:00,Y, , ,1,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,4209,PECK ST,67, , ,4211,PECK,902465.8,1031692
2010-06,06/28/2010 14:40,Y, , ,1, 63701,3,LARCENY-SHOPLIFT UNDER $500,3631,GRAVOIS AVE,15,WALGREENS, ,3631,GRAVOIS,893102.6,1004620
2010-06,06/28/2010 14:44,Y, , ,1,182400,7,DRUGS-POSSESSION/MARIJUANA,5370,ASHLAND AVE,50, , , , ,887978.1,1035587
2010-06,06/28/2010 14:50,Y, , ,1, 63701,7,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50,SCHNUCKS, ,3431,UNION,888884.8,1036000
2010-06,06/28/2010 15:00,Y, , ,1, 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,5234,BEACON AVE,72, , ,5234,BEACON,891967.8,1042366
2010-06,06/28/2010 15:00,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3425,GILES AVE,15, ,REAR PARKING PAD,3425,GILES,892714.4,1005811
2010-06,06/28/2010 15:00,Y, , ,1, 51312,8,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4957,WARWICK AVE,55, ,1ST FL,4957,WARWICK,888960,1030900
2010-06,06/28/2010 15:00,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5822,FERRIS AVE,70, , ,5822,FERRIS,885393.6,1039203
2010-06,06/28/2010 15:15,Y, , ,1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4944,THOLOZAN AVE,14, ,DOWNSTAIRS,4944,THOLOZAN,884879.7,1004999
2010-06,06/28/2010 15:20,Y, , ,1, 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,2117,E ADELAIDE AVE,68, ,DOWNSTAIRS,2117,ADELAIDE,900604.4,1035064
2010-06,06/28/2010 15:30,Y, , ,1, 67701,3,LARCENY-FROM BUILDING UNDER $500,4365,CHIPPEWA ST,15,@SOCIAL SECURITY ADMINISTRATION OFFIC, , , ,887068.6,1004145
2010-06,06/28/2010 15:30,Y, , ,1, 52312,6,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4408,LEE AVE,69, , ,4408,LEE,896319.4,1034532
2010-06,06/28/2010 15:39,Y, , ,1,182250,6,DRUGS-POSSESSION/COCAINE,5610,W FLORISSANT AVE,72, , ,5610,FLORISSANT,893024.4,1044174
2010-06,06/28/2010 15:51,Y, , ,1,182400,7,DRUGS-POSSESSION/MARIJUANA,5844,ROOSEVELT PL,50, , ,5844,ROOSEVELT,884047.6,1036357
2010-06,06/28/2010 16:00,Y, , ,1, 65601,3,"LARCENY-MTR VEH PARTS $500 - $24,999",4109,SHAW AVE,27, , ,4109,SHAW,891360.8,1013425
2010-06,06/28/2010 16:30,Y, , ,1, 71040,4,AUTO THEFT-PERM RETNT/ATTEMPT,930,SPRUCE ST,35, , ,700,CLARK,907141.9,1016033
2010-06,06/28/2010 16:30,Y, , ,1, 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4921,ROSALIE ST,71, , ,4949, ,895635.5,1039984
2010-06,06/28/2010 16:45,Y, , ,1, 44015,1,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,3744,ROBERT AVE,4, , ,3744,ROBERT,886215.9,991902.3
2010-06,06/28/2010 17:00,Y, , ,1, 69702,5,LARCENY-ALL OTHER UNDER $500,3908,N BROADWAY,64, , ,3908,BROADWAY,906927.6,1031213
2010-06,06/28/2010 17:00,Y, , ,1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5523,MAGNOLIA AVE,13, , ,5523,MAGNOLIA,882673.5,1011197
2010-06,06/28/2010 17:00,Y, , ,1, 51312,8,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3960,NATURAL BRIDGE AVE,56, ,VACANT,3960,NATURAL BRIDGE,898774.3,1030872
2010-06,06/28/2010 17:08,Y, , ,1, 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3751,S JEFFERSON AVE,19, , ,3751,JEFFERSON,898162.7,1002525
2010-06,06/28/2010 17:10,Y, , ,1, 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5970,PAMPLIN AVE,73, , ,5970,PAMPLIN,891865.7,1048753
2010-06,06/28/2010 17:14,Y, , ,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3948,MERAMEC ST,16, , ,3948,MERAMEC,890752.3,1001964
2010-06,06/28/2010 17:15,Y, , ,1, 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4316,CHIPPEWA ST,5, ,MULTI-FAMILY,4316,CHIPPEWA,887453.9,1003850
2010-06,06/28/2010 17:27,Y, , ,1, 63701,3,LARCENY-SHOPLIFT UNDER $500,3865,GRAVOIS AVE,15,SHOP N SAVE, ,3865,GRAVOIS,891583.8,1004871
2010-06,06/28/2010 17:30,Y, , ,1, 71040,4,AUTO THEFT-PERM RETNT/ATTEMPT,1121,HADLEY ST,62, , ,1121,HADLEY,907500.8,1020826
2010-06,06/28/2010 17:35,Y, , ,1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,S 13TH ST / CHOUTEAU,33, , ,3966,JUNIATA,905092.8,1014470
2010-06,06/28/2010 18:00,Y, , ,1, 51230,7,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,5206,LEXINGTON AVE,52, , ,5206,LEXINGTON,889392.6,1035287
2010-06,06/28/2010 18:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7700,MINNESOTA AVE,2, , ,7700,MINNESOTA,888686,988345.3
2010-06,06/28/2010 18:00,Y, , ,1, 51222,1,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,4340,CHIPPEWA ST,5, , ,4340,CHIPPEWA,887176.2,1003863
2010-06,06/28/2010 18:00,Y, , ,1, 69702,2,LARCENY-ALL OTHER UNDER $500,5825,MARDEL AVE,14, , ,5825,MARDEL,879588.6,1005627
2010-06,06/28/2010 18:00,Y, , ,1, 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,411,S 10TH ST,35, , ,411,10TH,906928.6,1016198
2010-06,06/28/2010 18:00,Y, , ,1, 64701,4,LARCENY-FROM MTR VEH UNDER $500,1220,ST CHARLES ST,36, , ,1200,ST CHARLES,906424.7,1018838
2010-06,06/28/2010 18:05,Y, , ,1, 31112,3,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,2807,S JEFFERSON AVE,30,RALLY S HAMBURGERS, , , ,899123.9,1008510
2010-06,06/28/2010 18:20,Y, , ,1, 63701,3,LARCENY-SHOPLIFT UNDER $500,3865,GRAVOIS AVE,15,SHOP-N-SAVE, ,3865,GRAVOIS,891583.8,1004871
2010-06,06/28/2010 18:30,Y, , ,1, 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,1843,RAUSCHENBACH AVE,60, ,@FIRE ENGINE HOUSE CO #5,2123,NORTH MARKET,904174.8,1024895
2010-06,06/28/2010 18:30,Y, , ,1, 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,1843,RAUSCHENBACH AVE,60, ,@FIRE ENGINE HOUSE CO #5,2123,NORTH MARKET,904174.8,1024895
2010-06,06/28/2010 18:55,Y, , ,1,241100,8,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4828,NORTHLAND AVE,55, , ,4828,NORTHLAND,890750.7,1031860
2010-06,06/28/2010 19:00,Y, , ,1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5527,MAGNOLIA AVE,13, ,PARKED INFRONT OF HOME,5527,MAGNOLIA,882624,1011205
2010-06,06/28/2010 19:00,Y, , ,1, 64701,4,LARCENY-FROM MTR VEH UNDER $500,330,N 4TH ST,35,MANSION HOUSE PARKING GARAGE, , , ,909633.8,1017651
2010-06,06/28/2010 19:00,Y, , ,1, 71013,7,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5617,CHAMBERLAIN AVE,48, , ,5617,CHAMBERLAIN,882577.1,1029902
2010-06,06/28/2010 19:00,Y, , ,1, 41011,9,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3000,THOMAS ST,59, , , , ,900180.3,1023387
2010-06,06/28/2010 19:00,Y, , ,1, 41021,9,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3000,THOMAS ST,59, , , , ,900180.3,1023387
2010-06,06/28/2010 19:00,Y, , ,1, 41021,9,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3000,THOMAS ST,59, , , , ,900180.3,1023387
2010-06,06/28/2010 19:00,Y, , ,1, 41021,9,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3000,THOMAS ST,59, , , , ,900180.3,1023387
2010-06,06/28/2010 19:22,Y, , ,1, 91303,6,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,8852,LOWELL ST,74, ,SINGLE FAMILY DWELLING,8852,LOWELL,898185.3,1052988
2010-06,06/28/2010 19:30,Y, , ,1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5304,MAGNOLIA AVE,13, , ,5312,MAGNOLIA,884330.7,1010799
2010-06,06/28/2010 19:30,Y, , ,1, 69702,5,LARCENY-ALL OTHER UNDER $500,4813,N 20TH ST,66, , ,4813,20TH,902860.4,1033774
2010-06,06/28/2010 19:40,Y, , ,1, 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,6338,VIRGINIA AVE,1, , ,6338,VIRGINIA,891272.4,992294.2
2010-06,06/28/2010 19:45,Y, , ,1,241100,9,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3560,SCOTT,37,METRO,@GRAND METROLINK, , ,0,0
2010-06,06/28/2010 19:55,Y, , ,1, 63701,2,LARCENY-SHOPLIFT UNDER $500,6650,MANCHESTER AVE,10,K-MART,@KMART - MANCHESTER,6650,MANCHESTER,877121.1,1013930
2010-06,06/28/2010 20:00,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2019,S GRAND BLVD,27, , ,2019,GRAND,894390.3,1012411
2010-06,06/28/2010 20:00,Y, , ,1, 52212,7,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,6111,DR MARTIN LUTHER KIN,50,BUS LOOP BURGERS, ,6111,DR MARTIN LUTHER KIN,881513.3,1034990
2010-06,06/28/2010 20:00,Y, , ,1, 52212,6,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,0,HALLS FERRY CIR / RI,74, , , , ,894313,1051892
2010-06,06/28/2010 20:10,Y, , ,1, 91113,7,SIMPLE ASSAULT-ADULT/NO INJURY,250,DE BALIVIERE AVE,47,FOREST PARK METROLINK STATION,ALIAS 250 DEBALIVIERE CITY,250,DE BALIVIERE,881576.8,1024883
2010-06,06/28/2010 21:00,Y, , ,1, 72140,7,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,5888,SAINT LOUIS AVE,50, , ,5888,SAINT LOUIS,883830,1036961
2010-06,06/28/2010 21:00,Y, , ,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4650,IDAHO AVE,16, , ,4650,IDAHO,893390.8,997669.7
2010-06,06/28/2010 21:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6134,VIRGINIA AVE,1, , ,6134,VIRGINIA,891751.2,992911.9
2010-06,06/28/2010 21:00,Y, , ,1, 51212,9,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3013,THOMAS ST,59, , ,3013,THOMAS,900021.6,1023461
2010-06,06/28/2010 21:00,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,5824,GOENER AVE,5, ,BACKYARD,5824,GOENER,884676.2,998580.9
2010-06,06/28/2010 21:30,Y, , ,1, 65601,3,"LARCENY-MTR VEH PARTS $500 - $24,999",3618,S COMPTON AVE,19, , ,3618,COMPTON,895264.2,1003965
2010-06,06/28/2010 22:00,Y, , ,1, 71040,9,AUTO THEFT-PERM RETNT/ATTEMPT,4157,OLIVE ST,38, ,IN FRONT OF RESIDENCE,4157,OLIVE,892958.5,1023409
2010-06,06/28/2010 22:00,Y, , ,1, 91113,9,SIMPLE ASSAULT-ADULT/NO INJURY,3700,N MARKET ST,59,ROMBO PARK, , , ,898566.6,1026384
2010-06,06/28/2010 22:00,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,5421,ALABAMA AVE,1, , ,5421,ALABAMA,892184.9,995501.4
2010-06,06/28/2010 22:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3883,WALSH ST,5, , ,3883,WALSH,889245.9,998399.1
2010-06,06/28/2010 22:00,Y, , ,1, 71030,7,AUTO THEFT-PERM RETNT/JOY RIDE,5561,WATERMAN BLVD,47, , ,5561,WATERMAN,882940.4,1025520
2010-06,06/28/2010 22:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5500,ALASKA AVE,1, ,BLOCK,5500,ALASKA,891704.1,995715.9
2010-06,06/28/2010 22:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3533,BINGHAM AVE,16, ,APT 215,3533,BINGHAM,893358.1,999917.8
2010-06,06/28/2010 22:00,Y, , ,1, 71040,7,AUTO THEFT-PERM RETNT/ATTEMPT,5139,RAYMOND AVE,51, , ,5139,RAYMOND,886602.5,1028445
2010-06,06/28/2010 22:00,Y, , ,1, 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",665,S SKINKER BLVD,45, , ,665,SKINKER,876274.2,1020765
2010-06,06/28/2010 22:30,Y, , ,1,182400,4,DRUGS-POSSESSION/MARIJUANA,1314,DILLON DR,33, , ,1314,DILLON,903834.8,1013540
2010-06,06/28/2010 22:30,Y, , ,1, 91113,9,SIMPLE ASSAULT-ADULT/NO INJURY,3026,LACLEDE AVE,37,HARRIS STOWE COLLEGE,PARKING LOT,8039,BROADWAY,898759.6,1019061
2010-06,06/28/2010 22:30,Y, , ,1,182130,1,DRUGS-POSSESSION/HEROIN,3800,HOLLY HILLS AVE,1, ,CARONDELET PARK, , ,889343.3,992254.1
2010-06,06/28/2010 22:40,Y, , ,1, 31421,3,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1900,S GRAND BLVD,26, , , , ,895244.8,1012719
2010-06,06/28/2010 22:45,Y, , ,1, 71030,7,AUTO THEFT-PERM RETNT/JOY RIDE,5027,MINERVA AVE,51, ,IN REAR,5000,RIDGE,887884.4,1029675
2010-06,06/28/2010 22:54,Y, , ,1, 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",999,N 2ND ST,35, ,4TH FLOOR - PARKING GARAGE,999,2ND,910439.8,1019433
2010-06,06/28/2010 22:55,Y, , ,1, 44013,1,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",8518,S BROADWAY,2,TUCKER S,BAR,8518,BROADWAY,887303.3,985686.6
2010-06,06/28/2010 23:00,Y, , ,1,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4165,W FLORISSANT AVE,68, , ,4165,FLORISSANT,900032.6,1035023
2010-06,06/28/2010 23:00,Y, , ,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4717,S COMPTON AVE,16, ,SINGLE FAMILY DWELLING,4717,COMPTON,893937.7,996819.8
2010-06,06/28/2010 23:00,Y, , ,1, 65701,7,LARCENY-MTR VEH PARTS UNDER $500,6039,PERSHING AVE,46, , ,6039,PERSHING,878491.9,1025502
2010-06,06/28/2010 23:00,Y, , ,1, 65701,1,LARCENY-MTR VEH PARTS UNDER $500,3456,GASCONADE ST,16, ,APARTMENT B,3456,GASCONADE,893442.3,1001036
2010-06,06/28/2010 23:00,Y, , ,1, 21000,3,RAPE -- FORCIBLE,1600,S 7TH ST,21,SOCIAL HOUSE,REAR ALLEY,800,RUSSELL,905973.6,1011338
2010-06,06/28/2010 23:00,Y, , ,1,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3141,CALIFORNIA AVE,30, , ,3141,CALIFORNIA,897567.4,1006990
2010-06,06/28/2010 23:00,Y, , ,1,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1119,E OBEAR AVE,66, , ,1119,OBEAR,904352.9,1034167
2010-06,06/28/2010 23:00,Y, , ,1, 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,402,PINE ST,35, ,STREET, , ,909295.8,1017208
2010-06,06/28/2010 23:00,Y, , ,1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6201,ROSEBURY AVE,45,ROSEBURY,STREET,665,SKINKER,876326.4,1020967
2010-06,06/28/2010 23:15,Y, , ,1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5601,N MAGNOLIA AVE,13, , ,5607,MAGNOLIA,882522.8,1011390
2010-06,06/28/2010 23:20,Y, , ,1, 65701,1,LARCENY-MTR VEH PARTS UNDER $500,6221,VERMONT AVE,1, , ,6221,VERMONT,891088,992956.9
2010-06,06/28/2010 23:30,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3821,POTOMAC ST,15, ,REAR,3821,POTOMAC,891811.3,1005480
2010-06,06/28/2010 23:30,Y, , ,1, 64701,2,LARCENY-FROM MTR VEH UNDER $500,4915,MARDEL AVE,14, ,APT A,4915,MARDEL,885026.4,1004761
2010-06,06/28/2010 23:30,Y, , ,1, 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,5225,PATTISON AVE,12,SINGLE FAMILY OCCUPIED, ,3968,JAMIESON,885052.1,1014456
2010-06,06/29/2010 00:01,Y, , ,1, 31311,3,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,0,OHIO AVE / POTOMAC S,19, , , , ,898023.8,1004532
2010-06,06/29/2010 00:27,Y, , ,1, 67701,6,LARCENY-FROM BUILDING UNDER $500,4541,SAN FRANCISCO AVE,69, ,UPSTAIRS APT,4541,SAN FRANCISCO,894520,1034021
2010-06,06/29/2010 00:30,Y, , ,1, 51212,8,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,4837,HAMMETT PL,55,TWO-FAMILY RESIDENCE, ,4837,HAMMETT,890320.5,1031266
2010-06,06/29/2010 01:00,Y, , ,1, 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1108,CARR ST,62, , ,1108,CARR,907804.7,1020556
2010-06,06/29/2010 01:00,Y, , ,1, 51212,7,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,5407,SAINT LOUIS AVE,50, , ,5407,SAINT LOUIS,887290.5,1034996
2010-06,06/29/2010 01:25,Y, , ,1,266510,9,PUBLIC ORDER-TRESPASSING,221,N GRAND BLVD,37,SLUH CAMPAS, ,221,GRAND,896011.4,1020706
2010-06,06/29/2010 01:25,Y, , ,1, 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5253,EMERSON AVE,72, , ,5253,EMERSON,892580.6,1041836
2010-06,06/29/2010 01:30,Y, , ,1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6053,WATERMAN BLVD,46, , ,6053,WATERMAN,878364.9,1025875
2010-06,06/29/2010 01:55,Y, , ,1, 65701,9,LARCENY-MTR VEH PARTS UNDER $500,4520,MCKINLEY AVE,38, , , , ,888462.3,1019683
2010-06,06/29/2010 02:00,Y, , ,1, 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4324,DRYDEN CT,69, , ,4324,DRYDEN,897301.8,1037289
2010-06,06/29/2010 02:00,Y, , ,1, 64701,2,LARCENY-FROM MTR VEH UNDER $500,3279,JANUARY AVE,14, ,APT 6,3279,JANUARY,880960.8,1007929
2010-06,06/29/2010 02:57,Y, , ,1, 64701,7,LARCENY-FROM MTR VEH UNDER $500,6060,PERSHING AVE,46, , ,6060,PERSHING,878255,1025339
2010-06,06/29/2010 03:00,Y, , ,1, 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,CHESTNUT ST / N BROA,35, ,STREET, , ,908861.5,1017013
2010-06,06/29/2010 03:03,Y, , ,1, 71040,8,AUTO THEFT-PERM RETNT/ATTEMPT,711,N EUCLID AVE,53, , ,711,EUCLID,888503.4,1026317
2010-06,06/29/2010 03:14,Y, , ,1, 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1511,LOCUST ST,36, , ,1511,LOCUST,905366.5,1019097
2010-06,06/29/2010 03:15,Y, , ,1, 91114,7,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5201,VERNON AVE,51, , ,5201,VERNON,885962.2,1028866
2010-06,06/29/2010 03:17,Y, , ,1, 51330,7,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,5136,PAGE BLVD,51, , ,5136,PAGE,886721.8,1029273
2010-06,06/29/2010 03:45,Y, , ,1, 64701,4,LARCENY-FROM MTR VEH UNDER $500,900,LUCAS AVE,35, , ,901,WASHINGTON,908081.9,1019056
2010-06,06/29/2010 04:00,Y, , ,1, 51130,9,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,3647,PAGE BLVD,77,EXQUSITE FASHION,#1100655,3647,PAGE,897693.2,1024483
2010-06,06/29/2010 04:00,Y, , ,1, 65701,4,LARCENY-MTR VEH PARTS UNDER $500,0,N 9TH ST / DR MARTIN,35, ,PARKING LOT, , ,908247.9,1019658
2010-06,06/29/2010 04:40,Y, , ,1, 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,4488,LEE AVE,69, , ,4489,LEE,895627.2,1035007
2010-06,06/29/2010 04:46,Y, , ,1,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3442,TEXAS AVE,19, , ,3442,TEXAS,898357.4,1004635
2010-06,06/29/2010 05:00,Y, , ,1, 71040,8,AUTO THEFT-PERM RETNT/ATTEMPT,3543,CORA AVE,56, ,STREET,3543,CORA,893377.3,1033249
2010-06,06/29/2010 05:00,Y, , ,1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6056,CLEMENS AVE,48, , ,6056,CLEMENS,878781.4,1028186
2010-06,06/29/2010 05:15,Y, , ,1, 65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",3244,JANUARY AVE,14,HAMPTON GARDENS,PARKING LOT,3244,JANUARY,880766.6,1008292
2010-06,06/29/2010 05:40,Y, , ,1, 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1465,PRESERVATION PL,61, , ,1463,PRESERVATION,906689.7,1022067
2010-06,06/29/2010 06:00,Y, , ,1, 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,6922,ALABAMA AVE,1, ,GARAGE,6922,ALABAMA,889382.1,991134.1
2010-06,06/29/2010 06:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4013,BLOW ST,4, ,SINGLE FAMILY DWELLING,4013,BLOW,885037.8,993659.8
2010-06,06/29/2010 06:53,Y, , ,1, 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,PENROSE ST / PRAIRIE,67, , , , ,901024.5,1032363
2010-06,06/29/2010 07:00,Y, , ,1,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3307,N BROADWAY,64, , ,3307,BROADWAY,907576.4,1028846
2010-06,06/29/2010 07:00,Y, , ,1, 64701,6,LARCENY-FROM MTR VEH UNDER $500,0,LEE AVE / N NEWSTEAD,68, , , , ,896426.4,1034571
2010-06,06/29/2010 07:20,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3314,CALIFORNIA AVE,30, , ,3314,CALIFORNIA,897541.3,1005636
2010-06,06/29/2010 07:30,Y, , ,1, 65701,1,LARCENY-MTR VEH PARTS UNDER $500,6311,VIRGINIA AVE,1, , ,6311,VIRGINIA,891261.6,992622.6
2010-06,06/29/2010 07:30,Y, , ,1, 69602,3,"LARCENY-ALL OTHER $500 - $24,999",4044,CLEVELAND AVE,27, , ,4044,CLEVELAND,891530.1,1011465
2010-06,06/29/2010 07:44,Y, , ,1, 64701,4,LARCENY-FROM MTR VEH UNDER $500,920,MONROE ST,64, ,DUKE MANUFACTURING,2224,10TH,908589.6,1025279
2010-06,06/29/2010 07:50,Y, , ,1, 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,900,MONROE ST,64, ,STREET, , ,908689.6,1025311
2010-06,06/29/2010 08:00,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,3500,S GRAND BLVD,25, , ,3500,GRAND,893566.7,1005094
2010-06,06/29/2010 08:30,Y, , ,1, 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3515,CHEROKEE ST,25, ,OCCUPIED APARTMENT,3515,CHEROKEE,893958.3,1005821
2010-06,06/29/2010 09:00,Y, , ,1, 51312,8,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3961,LABADIE AVE,56, , ,3961,LABADIE,897934.1,1029352
2010-06,06/29/2010 09:00,Y, , ,1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,928,N GARRISON AVE,59, , ,928,GARRISON,900126.8,1022075
